         Time_s                                                                                                               01                                                                                                               02                                                                                                               03                                                                                                               04                                                                                                               05                                                                                                               06                                                                                                               07                                                                                                               08                                                                                                               09                                                                                                               10                                                                                                               11                                                                                                               12                                                                                                               13                                                                                                               14                                                                                                               15                                                                                                               16                                                                                                               17                                                                                                               18                                                                                                               19                                                                                                               20                                                                                                               21                                                                                                               22                                                                                                               23                                                                                                               24                                                                                                               25                                                                                                               26                                                                                                               27                                                                                                               28                                                                                                               29                                                                                                               30                                                                                                               31                                                                                                               32                                                                                                               33                                                                                                               34                                                                                                               35                                                                                                               36                                                                                                               37                                                                                                               38                                                                                                               39                                                                                                               40                                                                                                               41                                                                                                               42
   2.379400E-11   1.0102E+09   2.1546E+17   1.9527E+16   5.2814E+15   4.7741E+14   8.6309E+13   0.0000E+00   4.4030E+07   9.1422E+06   4.7938E-04   9.5199E-04   3.2858E-04   1.5891E-04   5.9895E-05   9.4474E+03   1.9538E-07   8.7904E-08   5.0281E-08   1.3552E-07   1.1411E-06   1.5817E-13   1.3950E+05   0.0000E+00   2.3994E-09   9.0918E+06   1.0092E+09   2.2214E+00   2.5548E+05   1.0603E-19   3.3149E-07   4.1590E+05   9.4174E+03   0.0000E+00   2.7841E+00   3.7821E-16   1.4019E+05   2.5953E+05   6.0868E-15   4.4906E+04   8.2153E-11   1.8262E-13   3.9037E-31
   2.395600E-11   1.0103E+09   2.1546E+17   1.9527E+16   5.2814E+15   4.7741E+14   8.6309E+13   0.0000E+00   4.4330E+07   9.2048E+06   4.8597E-04   9.6505E-04   3.3309E-04   1.6108E-04   6.0716E-05   9.5109E+03   1.9804E-07   8.9104E-08   5.0967E-08   1.3737E-07   1.1567E-06   1.6143E-13   1.4045E+05   0.0000E+00   2.4488E-09   9.1540E+06   1.0092E+09   2.2518E+00   2.5720E+05   1.0969E-19   3.3833E-07   4.1875E+05   9.4805E+03   0.0000E+00   2.8222E+00   3.8599E-16   1.4115E+05   2.6128E+05   6.2117E-15   4.5214E+04   8.3274E-11   1.8637E-13   4.0108E-31
   2.411900E-11   1.0103E+09   2.1546E+17   1.9527E+16   5.2814E+15   4.7741E+14   8.6309E+13   0.0000E+00   4.4632E+07   9.2678E+06   4.9265E-04   9.7829E-04   3.3765E-04   1.6329E-04   6.1547E-05   9.5748E+03   2.0075E-07   9.0319E-08   5.1662E-08   1.3924E-07   1.1724E-06   1.6475E-13   1.4140E+05   0.0000E+00   2.4993E-09   9.2166E+06   1.0093E+09   2.2826E+00   2.5894E+05   1.1349E-19   3.4530E-07   4.2161E+05   9.5440E+03   0.0000E+00   2.8608E+00   3.9391E-16   1.4212E+05   2.6304E+05   6.3391E-15   4.5523E+04   8.4410E-11   1.9019E-13   4.1207E-31
   2.428200E-11   1.0104E+09   2.1546E+17   1.9527E+16   5.2814E+15   4.7741E+14   8.6309E+13   0.0000E+00   4.4934E+07   9.3307E+06   4.9937E-04   9.9162E-04   3.4225E-04   1.6551E-04   6.2384E-05   9.6387E+03   2.0346E-07   9.1542E-08   5.2362E-08   1.4113E-07   1.1883E-06   1.6812E-13   1.4236E+05   0.0000E+00   2.5505E-09   9.2793E+06   1.0093E+09   2.3136E+00   2.6067E+05   1.1738E-19   3.5236E-07   4.2447E+05   9.6075E+03   0.0000E+00   2.8997E+00   4.0195E-16   1.4309E+05   2.6480E+05   6.4682E-15   4.5833E+04   8.5553E-11   1.9406E-13   4.2328E-31
   2.444600E-11   1.0105E+09   2.1546E+17   1.9527E+16   5.2814E+15   4.7741E+14   8.6309E+13   0.0000E+00   4.5238E+07   9.3941E+06   5.0618E-04   1.0051E-03   3.4690E-04   1.6776E-04   6.3231E-05   9.7031E+03   2.0622E-07   9.2782E-08   5.3071E-08   1.4304E-07   1.2044E-06   1.7156E-13   1.4332E+05   0.0000E+00   2.6026E-09   9.3423E+06   1.0094E+09   2.3450E+00   2.6242E+05   1.2141E-19   3.5957E-07   4.2735E+05   9.6714E+03   0.0000E+00   2.9391E+00   4.1015E-16   1.4406E+05   2.6658E+05   6.5998E-15   4.6144E+04   8.6712E-11   1.9801E-13   4.3479E-31
   2.461000E-11   1.0105E+09   2.1546E+17   1.9527E+16   5.2814E+15   4.7741E+14   8.6309E+13   0.0000E+00   4.5542E+07   9.4575E+06   5.1304E-04   1.0187E-03   3.5159E-04   1.7002E-04   6.4085E-05   9.7674E+03   2.0899E-07   9.4029E-08   5.3785E-08   1.4496E-07   1.2205E-06   1.7504E-13   1.4428E+05   0.0000E+00   2.6555E-09   9.4053E+06   1.0095E+09   2.3766E+00   2.6416E+05   1.2554E-19   3.6687E-07   4.3023E+05   9.7353E+03   0.0000E+00   2.9787E+00   4.1845E-16   1.4503E+05   2.6835E+05   6.7333E-15   4.6455E+04   8.7878E-11   2.0201E-13   4.4654E-31
   2.477500E-11   1.0106E+09   2.1546E+17   1.9527E+16   5.2814E+15   4.7741E+14   8.6309E+13   0.0000E+00   4.5848E+07   9.5212E+06   5.1999E-04   1.0325E-03   3.5634E-04   1.7232E-04   6.4949E-05   9.8321E+03   2.1180E-07   9.5293E-08   5.4507E-08   1.4691E-07   1.2369E-06   1.7859E-13   1.4525E+05   0.0000E+00   2.7094E-09   9.4687E+06   1.0095E+09   2.4087E+00   2.6592E+05   1.2982E-19   3.7432E-07   4.3313E+05   9.7996E+03   0.0000E+00   3.0189E+00   4.2692E-16   1.4601E+05   2.7013E+05   6.8693E-15   4.6769E+04   8.9059E-11   2.0609E-13   4.5859E-31
   2.494000E-11   1.0107E+09   2.1546E+17   1.9527E+16   5.2814E+15   4.7741E+14   8.6309E+13   0.0000E+00   4.6154E+07   9.5850E+06   5.2698E-04   1.0463E-03   3.6112E-04   1.7463E-04   6.5820E-05   9.8968E+03   2.1463E-07   9.6565E-08   5.5235E-08   1.4887E-07   1.2534E-06   1.8218E-13   1.4622E+05   0.0000E+00   2.7641E-09   9.5321E+06   1.0096E+09   2.4409E+00   2.6767E+05   1.3421E-19   3.8187E-07   4.3603E+05   9.8639E+03   0.0000E+00   3.0593E+00   4.3550E-16   1.4699E+05   2.7192E+05   7.0072E-15   4.7082E+04   9.0248E-11   2.1023E-13   4.7089E-31
   2.510600E-11   1.0108E+09   2.1546E+17   1.9527E+16   5.2814E+15   4.7741E+14   8.6309E+13   0.0000E+00   4.6461E+07   9.6491E+06   5.3407E-04   1.0604E-03   3.6595E-04   1.7696E-04   6.6700E-05   9.9615E+03   2.1749E-07   9.7853E-08   5.5972E-08   1.5086E-07   1.2701E-06   1.8585E-13   1.4719E+05   0.0000E+00   2.8198E-09   9.5958E+06   1.0097E+09   2.4736E+00   2.6943E+05   1.3874E-19   3.8956E-07   4.3894E+05   9.9282E+03   0.0000E+00   3.1002E+00   4.4425E-16   1.4797E+05   2.7371E+05   7.1477E-15   4.7397E+04   9.1452E-11   2.1444E-13   4.8351E-31
   2.527200E-11   1.0108E+09   2.1546E+17   1.9527E+16   5.2814E+15   4.7741E+14   8.6309E+13   0.0000E+00   4.6768E+07   9.7133E+06   5.4121E-04   1.0745E-03   3.7082E-04   1.7932E-04   6.7586E-05   1.0026E+04   2.2037E-07   9.9150E-08   5.6714E-08   1.5286E-07   1.2869E-06   1.8957E-13   1.4817E+05   0.0000E+00   2.8763E-09   9.6596E+06   1.0097E+09   2.5065E+00   2.7119E+05   1.4340E-19   3.9736E-07   4.4186E+05   9.9924E+03   0.0000E+00   3.1414E+00   4.5312E-16   1.4895E+05   2.7549E+05   7.2901E-15   4.7712E+04   9.2664E-11   2.1871E-13   4.9637E-31
   2.543900E-11   1.0109E+09   2.1546E+17   1.9527E+16   5.2814E+15   4.7741E+14   8.6309E+13   0.0000E+00   4.7078E+07   9.7779E+06   5.4844E-04   1.0888E-03   3.7576E-04   1.8170E-04   6.8484E-05   1.0091E+04   2.2329E-07   1.0046E-07   5.7465E-08   1.5488E-07   1.3039E-06   1.9336E-13   1.4914E+05   0.0000E+00   2.9339E-09   9.7238E+06   1.0098E+09   2.5398E+00   2.7297E+05   1.4821E-19   4.0531E-07   4.4479E+05   1.0057E+04   0.0000E+00   3.1832E+00   4.6215E-16   1.4994E+05   2.7729E+05   7.4353E-15   4.8030E+04   9.3892E-11   2.2307E-13   5.0958E-31
   2.560700E-11   1.0110E+09   2.1546E+17   1.9527E+16   5.2814E+15   4.7741E+14   8.6309E+13   0.0000E+00   4.7389E+07   9.8428E+06   5.5576E-04   1.1033E-03   3.8075E-04   1.8411E-04   6.9393E-05   1.0157E+04   2.2625E-07   1.0179E-07   5.8225E-08   1.5693E-07   1.3211E-06   1.9722E-13   1.5013E+05   0.0000E+00   2.9925E-09   9.7884E+06   1.0099E+09   2.5735E+00   2.7475E+05   1.5318E-19   4.1341E-07   4.4775E+05   1.0122E+04   0.0000E+00   3.2254E+00   4.7137E-16   1.5094E+05   2.7911E+05   7.5832E-15   4.8349E+04   9.5135E-11   2.2750E-13   5.2312E-31
   2.577500E-11   1.0110E+09   2.1546E+17   1.9527E+16   5.2814E+15   4.7741E+14   8.6309E+13   0.0000E+00   4.7700E+07   9.9077E+06   5.6313E-04   1.1179E-03   3.8578E-04   1.8654E-04   7.0308E-05   1.0222E+04   2.2922E-07   1.0313E-07   5.8991E-08   1.5899E-07   1.3384E-06   2.0113E-13   1.5111E+05   0.0000E+00   3.0520E-09   9.8530E+06   1.0099E+09   2.6074E+00   2.7653E+05   1.5828E-19   4.2162E-07   4.5070E+05   1.0187E+04   0.0000E+00   3.2680E+00   4.8070E-16   1.5193E+05   2.8092E+05   7.7331E-15   4.8668E+04   9.6386E-11   2.3200E-13   5.3694E-31
   2.594400E-11   1.0111E+09   2.1546E+17   1.9527E+16   5.2814E+15   4.7741E+14   8.6309E+13   0.0000E+00   4.8013E+07   9.9731E+06   5.7059E-04   1.1327E-03   3.9087E-04   1.8900E-04   7.1235E-05   1.0288E+04   2.3223E-07   1.0449E-07   5.9766E-08   1.6108E-07   1.3560E-06   2.0512E-13   1.5211E+05   0.0000E+00   3.1126E-09   9.9179E+06   1.0100E+09   2.6418E+00   2.7832E+05   1.6355E-19   4.2999E-07   4.5367E+05   1.0253E+04   0.0000E+00   3.3111E+00   4.9021E-16   1.5294E+05   2.8274E+05   7.8858E-15   4.8989E+04   9.7652E-11   2.3658E-13   5.5111E-31
   2.611300E-11   1.0112E+09   2.1546E+17   1.9527E+16   5.2814E+15   4.7741E+14   8.6309E+13   0.0000E+00   4.8326E+07   1.0038E+07   5.7811E-04   1.1475E-03   3.9600E-04   1.9148E-04   7.2168E-05   1.0354E+04   2.3526E-07   1.0585E-07   6.0546E-08   1.6318E-07   1.3737E-06   2.0916E-13   1.5310E+05   0.0000E+00   3.1740E-09   9.9829E+06   1.0100E+09   2.6764E+00   2.8011E+05   1.6896E-19   4.3847E-07   4.5664E+05   1.0318E+04   0.0000E+00   3.3544E+00   4.9985E-16   1.5394E+05   2.8456E+05   8.0406E-15   4.9310E+04   9.8927E-11   2.4122E-13   5.6555E-31
   2.628300E-11   1.0113E+09   2.1546E+17   1.9527E+16   5.2814E+15   4.7741E+14   8.6309E+13   0.0000E+00   4.8640E+07   1.0104E+07   5.8571E-04   1.1626E-03   4.0119E-04   1.9398E-04   7.3112E-05   1.0420E+04   2.3833E-07   1.0723E-07   6.1336E-08   1.6531E-07   1.3915E-06   2.1328E-13   1.5409E+05   0.0000E+00   3.2366E-09   1.0048E+07   1.0101E+09   2.7114E+00   2.8192E+05   1.7454E-19   4.4712E-07   4.5963E+05   1.0384E+04   0.0000E+00   3.3983E+00   5.0967E-16   1.5495E+05   2.8639E+05   8.1982E-15   4.9633E+04   1.0022E-10   2.4595E-13   5.8037E-31
   2.645400E-11   1.0113E+09   2.1546E+17   1.9527E+16   5.2814E+15   4.7741E+14   8.6309E+13   0.0000E+00   4.8957E+07   1.0170E+07   5.9341E-04   1.1779E-03   4.0644E-04   1.9652E-04   7.4069E-05   1.0487E+04   2.4144E-07   1.0863E-07   6.2135E-08   1.6747E-07   1.4097E-06   2.1747E-13   1.5510E+05   0.0000E+00   3.3004E-09   1.0114E+07   1.0102E+09   2.7469E+00   2.8373E+05   1.8031E-19   4.5592E-07   4.6263E+05   1.0450E+04   0.0000E+00   3.4428E+00   5.1968E-16   1.5596E+05   2.8823E+05   8.3589E-15   4.9958E+04   1.0152E-10   2.5077E-13   5.9556E-31
   2.662500E-11   1.0114E+09   2.1546E+17   1.9527E+16   5.2814E+15   4.7741E+14   8.6309E+13   0.0000E+00   4.9274E+07   1.0236E+07   6.0117E-04   1.1932E-03   4.1173E-04   1.9908E-04   7.5032E-05   1.0554E+04   2.4457E-07   1.1004E-07   6.2940E-08   1.6963E-07   1.4279E-06   2.2172E-13   1.5610E+05   0.0000E+00   3.3650E-09   1.0180E+07   1.0102E+09   2.7826E+00   2.8554E+05   1.8623E-19   4.6485E-07   4.6564E+05   1.0516E+04   0.0000E+00   3.4875E+00   5.2981E-16   1.5697E+05   2.9008E+05   8.5216E-15   5.0283E+04   1.0284E-10   2.5565E-13   6.1105E-31
   2.679700E-11   1.0115E+09   2.1546E+17   1.9527E+16   5.2814E+15   4.7741E+14   8.6309E+13   0.0000E+00   4.9593E+07   1.0303E+07   6.0902E-04   1.2087E-03   4.1709E-04   2.0166E-04   7.6006E-05   1.0621E+04   2.4773E-07   1.1146E-07   6.3754E-08   1.7183E-07   1.4463E-06   2.2606E-13   1.5711E+05   0.0000E+00   3.4308E-09   1.0246E+07   1.0103E+09   2.8187E+00   2.8737E+05   1.9233E-19   4.7394E-07   4.6866E+05   1.0583E+04   0.0000E+00   3.5328E+00   5.4014E-16   1.5799E+05   2.9193E+05   8.6874E-15   5.0610E+04   1.0417E-10   2.6063E-13   6.2693E-31
   2.696900E-11   1.0115E+09   2.1546E+17   1.9527E+16   5.2814E+15   4.7741E+14   8.6309E+13   0.0000E+00   4.9911E+07   1.0369E+07   6.1692E-04   1.2244E-03   4.2248E-04   2.0427E-04   7.6987E-05   1.0688E+04   2.5092E-07   1.1289E-07   6.4574E-08   1.7404E-07   1.4649E-06   2.3044E-13   1.5812E+05   0.0000E+00   3.4975E-09   1.0312E+07   1.0104E+09   2.8551E+00   2.8919E+05   1.9860E-19   4.8315E-07   4.7168E+05   1.0650E+04   0.0000E+00   3.5784E+00   5.5060E-16   1.5901E+05   2.9378E+05   8.8554E-15   5.0937E+04   1.0551E-10   2.6566E-13   6.4312E-31
   2.714200E-11   1.0116E+09   2.1546E+17   1.9527E+16   5.2814E+15   4.7741E+14   8.6309E+13   0.0000E+00   5.0232E+07   1.0436E+07   6.2492E-04   1.2402E-03   4.2793E-04   2.0690E-04   7.7981E-05   1.0756E+04   2.5414E-07   1.1434E-07   6.5404E-08   1.7627E-07   1.4837E-06   2.3491E-13   1.5913E+05   0.0000E+00   3.5654E-09   1.0379E+07   1.0104E+09   2.8919E+00   2.9103E+05   2.0507E-19   4.9253E-07   4.7473E+05   1.0717E+04   0.0000E+00   3.6246E+00   5.6126E-16   1.6004E+05   2.9565E+05   9.0265E-15   5.1266E+04   1.0687E-10   2.7079E-13   6.5972E-31
   2.731600E-11   1.0117E+09   2.1546E+17   1.9527E+16   5.2814E+15   4.7741E+14   8.6309E+13   0.0000E+00   5.0554E+07   1.0504E+07   6.3302E-04   1.2563E-03   4.3346E-04   2.0957E-04   7.8986E-05   1.0823E+04   2.5741E-07   1.1581E-07   6.6244E-08   1.7854E-07   1.5027E-06   2.3947E-13   1.6015E+05   0.0000E+00   3.6347E-09   1.0446E+07   1.0105E+09   2.9292E+00   2.9287E+05   2.1174E-19   5.0209E-07   4.7779E+05   1.0784E+04   0.0000E+00   3.6713E+00   5.7212E-16   1.6107E+05   2.9752E+05   9.2007E-15   5.1597E+04   1.0824E-10   2.7602E-13   6.7673E-31
   2.749000E-11   1.0118E+09   2.1546E+17   1.9527E+16   5.2814E+15   4.7741E+14   8.6309E+13   0.0000E+00   5.0877E+07   1.0571E+07   6.4117E-04   1.2724E-03   4.3902E-04   2.1226E-04   7.9998E-05   1.0891E+04   2.6069E-07   1.1729E-07   6.7090E-08   1.8082E-07   1.5218E-06   2.4408E-13   1.6117E+05   0.0000E+00   3.7048E-09   1.0512E+07   1.0106E+09   2.9667E+00   2.9472E+05   2.1859E-19   5.1177E-07   4.8084E+05   1.0851E+04   0.0000E+00   3.7183E+00   5.8311E-16   1.6210E+05   2.9940E+05   9.3772E-15   5.1928E+04   1.0962E-10   2.8131E-13   6.9407E-31
   2.766500E-11   1.0118E+09   2.1546E+17   1.9527E+16   5.2814E+15   4.7741E+14   8.6309E+13   0.0000E+00   5.1201E+07   1.0639E+07   6.4942E-04   1.2887E-03   4.4465E-04   2.1498E-04   8.1023E-05   1.0960E+04   2.6402E-07   1.1879E-07   6.7945E-08   1.8312E-07   1.5412E-06   2.4878E-13   1.6220E+05   0.0000E+00   3.7762E-09   1.0580E+07   1.0106E+09   3.0047E+00   2.9658E+05   2.2565E-19   5.2164E-07   4.8392E+05   1.0919E+04   0.0000E+00   3.7659E+00   5.9432E-16   1.6314E+05   3.0129E+05   9.5570E-15   5.2260E+04   1.1102E-10   2.8671E-13   7.1184E-31
   2.784100E-11   1.0119E+09   2.1546E+17   1.9527E+16   5.2814E+15   4.7741E+14   8.6309E+13   0.0000E+00   5.1527E+07   1.0707E+07   6.5777E-04   1.3053E-03   4.5035E-04   2.1773E-04   8.2060E-05   1.1028E+04   2.6738E-07   1.2030E-07   6.8811E-08   1.8546E-07   1.5608E-06   2.5356E-13   1.6323E+05   0.0000E+00   3.8490E-09   1.0647E+07   1.0107E+09   3.0431E+00   2.9844E+05   2.3294E-19   5.3169E-07   4.8702E+05   1.0987E+04   0.0000E+00   3.8141E+00   6.0572E-16   1.6419E+05   3.0318E+05   9.7401E-15   5.2595E+04   1.1244E-10   2.9220E-13   7.3006E-31
   2.801700E-11   1.0120E+09   2.1546E+17   1.9527E+16   5.2814E+15   4.7741E+14   8.6309E+13   0.0000E+00   5.1853E+07   1.0775E+07   6.6617E-04   1.3219E-03   4.5608E-04   2.2050E-04   8.3104E-05   1.1097E+04   2.7077E-07   1.2182E-07   6.9683E-08   1.8780E-07   1.5806E-06   2.5841E-13   1.6426E+05   0.0000E+00   3.9227E-09   1.0715E+07   1.0108E+09   3.0818E+00   3.0031E+05   2.4041E-19   5.4186E-07   4.9011E+05   1.1056E+04   0.0000E+00   3.8626E+00   6.1728E-16   1.6523E+05   3.0508E+05   9.9255E-15   5.2930E+04   1.1386E-10   2.9776E-13   7.4862E-31
   2.819400E-11   1.0121E+09   2.1546E+17   1.9527E+16   5.2814E+15   4.7741E+14   8.6309E+13   0.0000E+00   5.2181E+07   1.0843E+07   6.7468E-04   1.3387E-03   4.6189E-04   2.2330E-04   8.4160E-05   1.1166E+04   2.7420E-07   1.2337E-07   7.0565E-08   1.9018E-07   1.6005E-06   2.6335E-13   1.6530E+05   0.0000E+00   3.9977E-09   1.0783E+07   1.0108E+09   3.1209E+00   3.0219E+05   2.4812E-19   5.5223E-07   4.9323E+05   1.1124E+04   0.0000E+00   3.9116E+00   6.2904E-16   1.6628E+05   3.0699E+05   1.0114E-14   5.3266E+04   1.1530E-10   3.0342E-13   7.6764E-31
   2.837100E-11   1.0121E+09   2.1546E+17   1.9527E+16   5.2814E+15   4.7741E+14   8.6309E+13   0.0000E+00   5.2509E+07   1.0912E+07   6.8324E-04   1.3557E-03   4.6773E-04   2.2613E-04   8.5223E-05   1.1235E+04   2.7764E-07   1.2492E-07   7.1452E-08   1.9257E-07   1.6206E-06   2.6835E-13   1.6634E+05   0.0000E+00   4.0737E-09   1.0851E+07   1.0109E+09   3.1603E+00   3.0407E+05   2.5602E-19   5.6272E-07   4.9634E+05   1.1193E+04   0.0000E+00   3.9610E+00   6.4096E-16   1.6733E+05   3.0890E+05   1.0305E-14   5.3603E+04   1.1675E-10   3.0916E-13   7.8702E-31
   2.854900E-11   1.0122E+09   2.1546E+17   1.9527E+16   5.2814E+15   4.7741E+14   8.6309E+13   0.0000E+00   5.2839E+07   1.0981E+07   6.9191E-04   1.3729E-03   4.7364E-04   2.2898E-04   8.6299E-05   1.1305E+04   2.8113E-07   1.2649E-07   7.2350E-08   1.9499E-07   1.6410E-06   2.7344E-13   1.6739E+05   0.0000E+00   4.1512E-09   1.0920E+07   1.0110E+09   3.2002E+00   3.0595E+05   2.6418E-19   5.7341E-07   4.9947E+05   1.1262E+04   0.0000E+00   4.0110E+00   6.5309E-16   1.6839E+05   3.1081E+05   1.0500E-14   5.3942E+04   1.1822E-10   3.1499E-13   8.0688E-31
   2.872800E-11   1.0123E+09   2.1546E+17   1.9527E+16   5.2814E+15   4.7741E+14   8.6309E+13   0.0000E+00   5.3171E+07   1.1050E+07   7.0068E-04   1.3902E-03   4.7962E-04   2.3187E-04   8.7387E-05   1.1374E+04   2.8466E-07   1.2808E-07   7.3259E-08   1.9744E-07   1.6615E-06   2.7862E-13   1.6844E+05   0.0000E+00   4.2300E-09   1.0989E+07   1.0110E+09   3.2405E+00   3.0785E+05   2.7258E-19   5.8430E-07   5.0262E+05   1.1331E+04   0.0000E+00   4.0615E+00   6.6544E-16   1.6945E+05   3.1274E+05   1.0698E-14   5.4282E+04   1.1971E-10   3.2094E-13   8.2723E-31
   2.890700E-11   1.0124E+09   2.1546E+17   1.9527E+16   5.2814E+15   4.7741E+14   8.6309E+13   0.0000E+00   5.3502E+07   1.1119E+07   7.0952E-04   1.4077E-03   4.8563E-04   2.3477E-04   8.8481E-05   1.1444E+04   2.8822E-07   1.2967E-07   7.4173E-08   1.9991E-07   1.6822E-06   2.8387E-13   1.6949E+05   0.0000E+00   4.3098E-09   1.1058E+07   1.0111E+09   3.2811E+00   3.0974E+05   2.8120E-19   5.9532E-07   5.0577E+05   1.1400E+04   0.0000E+00   4.1124E+00   6.7795E-16   1.7052E+05   3.1466E+05   1.0899E-14   5.4623E+04   1.2120E-10   3.2696E-13   8.4795E-31
   2.908700E-11   1.0125E+09   2.1546E+17   1.9527E+16   5.2814E+15   4.7741E+14   8.6309E+13   0.0000E+00   5.3836E+07   1.1189E+07   7.1845E-04   1.4254E-03   4.9172E-04   2.3771E-04   8.9589E-05   1.1514E+04   2.9181E-07   1.3129E-07   7.5099E-08   2.0240E-07   1.7032E-06   2.8922E-13   1.7054E+05   0.0000E+00   4.3911E-09   1.1127E+07   1.0112E+09   3.3222E+00   3.1164E+05   2.9009E-19   6.0654E-07   5.0893E+05   1.1469E+04   0.0000E+00   4.1639E+00   6.9069E-16   1.7158E+05   3.1660E+05   1.1103E-14   5.4965E+04   1.2271E-10   3.3309E-13   8.6918E-31
   2.926800E-11   1.0125E+09   2.1546E+17   1.9527E+16   5.2814E+15   4.7741E+14   8.6309E+13   0.0000E+00   5.4171E+07   1.1259E+07   7.2750E-04   1.4432E-03   4.9788E-04   2.4069E-04   9.0709E-05   1.1584E+04   2.9545E-07   1.3293E-07   7.6035E-08   2.0492E-07   1.7244E-06   2.9466E-13   1.7160E+05   0.0000E+00   4.4738E-09   1.1197E+07   1.0113E+09   3.3637E+00   3.1356E+05   2.9925E-19   6.1797E-07   5.1212E+05   1.1539E+04   0.0000E+00   4.2160E+00   7.0365E-16   1.7266E+05   3.1854E+05   1.1311E-14   5.5310E+04   1.2424E-10   3.3933E-13   8.9093E-31
   2.944900E-11   1.0126E+09   2.1546E+17   1.9527E+16   5.2814E+15   4.7741E+14   8.6309E+13   0.0000E+00   5.4506E+07   1.1329E+07   7.3660E-04   1.4612E-03   5.0408E-04   2.4368E-04   9.1837E-05   1.1654E+04   2.9911E-07   1.3458E-07   7.6976E-08   2.0746E-07   1.7457E-06   3.0017E-13   1.7266E+05   0.0000E+00   4.5576E-09   1.1266E+07   1.0113E+09   3.4056E+00   3.1547E+05   3.0864E-19   6.2954E-07   5.1530E+05   1.1608E+04   0.0000E+00   4.2684E+00   7.1678E-16   1.7373E+05   3.2049E+05   1.1522E-14   5.5654E+04   1.2578E-10   3.4564E-13   9.1308E-31
   2.963100E-11   1.0127E+09   2.1546E+17   1.9527E+16   5.2814E+15   4.7741E+14   8.6309E+13   0.0000E+00   5.4843E+07   1.1400E+07   7.4581E-04   1.4794E-03   5.1035E-04   2.4671E-04   9.2978E-05   1.1725E+04   3.0281E-07   1.3624E-07   7.7929E-08   2.1003E-07   1.7672E-06   3.0578E-13   1.7373E+05   0.0000E+00   4.6430E-09   1.1336E+07   1.0114E+09   3.4479E+00   3.1739E+05   3.1832E-19   6.4132E-07   5.1851E+05   1.1678E+04   0.0000E+00   4.3215E+00   7.3014E-16   1.7481E+05   3.2244E+05   1.1736E-14   5.6001E+04   1.2734E-10   3.5207E-13   9.3576E-31
   2.981400E-11   1.0128E+09   2.1546E+17   1.9527E+16   5.2814E+15   4.7741E+14   8.6309E+13   0.0000E+00   5.5182E+07   1.1471E+07   7.5513E-04   1.4979E-03   5.1670E-04   2.4977E-04   9.4133E-05   1.1796E+04   3.0656E-07   1.3793E-07   7.8893E-08   2.1262E-07   1.7890E-06   3.1149E-13   1.7480E+05   0.0000E+00   4.7298E-09   1.1407E+07   1.0115E+09   3.4907E+00   3.1933E+05   3.2830E-19   6.5331E-07   5.2173E+05   1.1749E+04   0.0000E+00   4.3751E+00   7.4374E-16   1.7590E+05   3.2441E+05   1.1955E-14   5.6349E+04   1.2891E-10   3.5861E-13   9.5899E-31
   2.999800E-11   1.0128E+09   2.1546E+17   1.9527E+16   5.2814E+15   4.7741E+14   8.6309E+13   0.0000E+00   5.5523E+07   1.1542E+07   7.6455E-04   1.5165E-03   5.2312E-04   2.5287E-04   9.5301E-05   1.1867E+04   3.1035E-07   1.3963E-07   7.9868E-08   2.1525E-07   1.8111E-06   3.1730E-13   1.7588E+05   0.0000E+00   4.8182E-09   1.1478E+07   1.0115E+09   3.5340E+00   3.2127E+05   3.3858E-19   6.6552E-07   5.2497E+05   1.1820E+04   0.0000E+00   4.4294E+00   7.5759E-16   1.7699E+05   3.2638E+05   1.2177E-14   5.6699E+04   1.3051E-10   3.6527E-13   9.8278E-31
   3.018200E-11   1.0129E+09   2.1546E+17   1.9527E+16   5.2814E+15   4.7741E+14   8.6309E+13   0.0000E+00   5.5864E+07   1.1613E+07   7.7404E-04   1.5353E-03   5.2958E-04   2.5599E-04   9.6476E-05   1.1939E+04   3.1416E-07   1.4135E-07   8.0849E-08   2.1789E-07   1.8333E-06   3.2318E-13   1.7696E+05   0.0000E+00   4.9077E-09   1.1549E+07   1.0116E+09   3.5776E+00   3.2322E+05   3.4912E-19   6.7788E-07   5.2820E+05   1.1891E+04   0.0000E+00   4.4841E+00   7.7161E-16   1.7808E+05   3.2836E+05   1.2401E-14   5.7050E+04   1.3211E-10   3.7202E-13   1.0070E-30
   3.036700E-11   1.0130E+09   2.1546E+17   1.9527E+16   5.2814E+15   4.7741E+14   8.6309E+13   0.0000E+00   5.6207E+07   1.1685E+07   7.8364E-04   1.5543E-03   5.3612E-04   2.5915E-04   9.7665E-05   1.2010E+04   3.1802E-07   1.4308E-07   8.1842E-08   2.2057E-07   1.8558E-06   3.2917E-13   1.7805E+05   0.0000E+00   4.9988E-09   1.1620E+07   1.0117E+09   3.6217E+00   3.2517E+05   3.5998E-19   6.9046E-07   5.3146E+05   1.1962E+04   0.0000E+00   4.5393E+00   7.8587E-16   1.7918E+05   3.3035E+05   1.2630E-14   5.7402E+04   1.3373E-10   3.7888E-13   1.0318E-30
